acc_x,acc_y,acc_z
0.854277778,0.056455556,0.610111111
0.903444444,-0.082855556,0.405977778
0.9401875,-0.1066625,0.2321125
1.02985,-0.03055,0.201475
1.090277778,-0.035,0.211344444
1.075477778,-0.051822222,0.2322
1.0426875,-0.0908875,0.2029
1.024811111,-0.144377778,0.117077778
0.9923375,-0.14225,0.0885375
0.953777778,-0.101533333,0.063644444
0.9271625,-0.0687125,0.028175
0.945033333,-0.060133333,0.071966667
1.044971429,-0.031685714,0.149642857
1.15858,0.02385,0.30252
1.2594125,0.1280375,0.604275
1.3162125,0.210925,0.6389375
1.328588889,0.149944444,0.454933333
1.2451,0.0424,0.3022
1.075736364,-0.013281818,0.216472727
0.793311111,0.002866667,0.1527
0.5784875,-0.0211625,0.1291625
0.479875,-0.0784,0.14215
0.480588889,-0.114688889,0.166388889
0.610577778,-0.059511111,0.176611111
0.7581625,0.0403,0.194775
0.9115,0.116944444,0.309044444
1.0164125,0.16775,0.4286375
1.0417125,0.219375,0.5387875
1.029311111,0.2355,0.613644444
1.025788889,0.200344444,0.610333333
1.0244625,0.081575,0.43745
1.003111111,-0.110077778,0.182388889
1.048633333,-0.1898,0.0849
1.179661538,-0.182015385,0.039569231
1.393944444,-0.260777778,0.038588889
1.3566,-0.2598,0.1320125
1.034777778,-0.282133333,0.329244444
0.782157143,-0.302685714,0.346242857
0.84557,-0.22961,0.26469
1.183355556,-0.121322222,0.371922222
1.5272625,-0.0407375,0.4473125
1.627766667,0.067366667,0.445688889
1.3585,0.1173,0.455066667
0.90384,0.06803,0.43284
0.482588889,-0.033377778,0.386766667
0.327933333,-0.086255556,0.3604
0.4163875,-0.0554,0.3298875
0.6486375,0.002425,0.3465375
0.840077778,0.019411111,0.361366667
0.96725,0.029625,0.360975
1.008955556,0.041155556,0.3363
0.9848375,0.061025,0.334525
0.953925,0.0702125,0.3600875
0.952866667,0.037911111,0.394377778
1.0004,0.015511111,0.452377778
0.992033333,0.005811111,0.568955556
0.9116375,-0.053425,0.6982625
0.9096,-0.09652,0.70274
1.041241667,-0.165766667,0.447583333
1.2187375,-0.20015,0.1391375
1.392033333,-0.172588889,0.024911111
1.466311111,-0.111622222,-0.021044444
1.394675,-0.1137375,-0.0101375
1.138255556,-0.147122222,0.101388889
0.828775,-0.143325,0.268175
0.67085,-0.1116625,0.3185625
0.736622222,-0.072544444,0.352311111
0.9667125,-0.0196625,0.343175
1.1728,-0.068888889,0.257211111
1.2589,-0.1062375,0.194225
1.171388889,-0.057566667,0.2086
0.909822222,-0.008922222,0.2746
0.685114286,-0.005928571,0.293442857
0.579122222,-0.0302,0.261522222
0.613955556,-0.047555556,0.189666667
0.7557125,-0.024425,0.14475
0.880055556,-0.007177778,0.138866667
0.955814286,0.019285714,0.161385714
1.02232,0.07184,0.21286
1.0519,0.121675,0.2875875
1.005266667,0.100633333,0.3162
0.9401875,0.03025,0.3006875
0.902171429,-0.010714286,0.283
0.885381818,-0.0093,0.275127273
0.891175,0.0124125,0.2768625
0.950466667,0.0318,0.2642
1.0310875,0.0330625,0.2491375
1.073228571,0.006457143,0.227114286
1.10812,-0.01699,0.27207
1.103266667,-0.011577778,0.425311111
1.1222625,0.011775,0.5192
1.1691125,-0.011325,0.40065
1.197171429,-0.137485714,0.261685714
1.27057,-0.21345,0.11208
1.279966667,-0.161455556,-0.014577778
1.2112125,-0.1281125,-0.0079625
1.048877778,-0.177588889,0.005222222
0.858075,-0.281525,0.0309
0.708422222,-0.388355556,0.172611111
0.735611111,-0.3386,0.266955556
0.8747,-0.2082375,0.2405625
0.976325,-0.0969,0.225325
1.0030625,-0.047575,0.242775
0.944133333,-0.017288889,0.2513
0.815988889,-0.003055556,0.270566667
0.6920125,0.0026875,0.26705
0.617855556,0.019255556,0.236944444
0.594257143,0.0517,0.2178
0.5933,0.05765,0.21324
0.5930625,0.0320375,0.2064625
0.596277778,-0.011555556,0.1804
0.62375,-0.0253625,0.1932
0.693688889,-0.021622222,0.246622222
0.775877778,-0.021366667,0.287777778
0.8396375,-0.0687875,0.255125
0.909325,-0.1263125,0.2448875
1.025588889,-0.129644444,0.3022
1.2024,-0.1073,0.386
1.3788875,-0.0484625,0.435625
1.4624875,-0.028625,0.485275
1.426377778,-0.0469,0.447588889
1.2834,-0.13295,0.3114875
1.118842857,-0.189342857,0.157171429
0.89424,-0.18017,0.08542
0.7717,-0.1002,0.031377778
0.709975,-0.0344625,0.032025
0.814133333,-0.038822222,0.191944444
1.0841,0.023033333,0.26075
1.420672727,0.120990909,0.208472727
1.5618125,0.14865,0.250475
1.204055556,0.0715,0.525255556
0.7423,0.0319875,0.5628
0.580233333,-0.0108,0.373711111
0.55605,-0.082675,0.1944125
0.563622222,-0.179844444,0.0485
0.556125,-0.253425,-0.005975
0.5446,-0.211577778,0.086166667
0.6064125,-0.0025625,0.328825
0.820733333,0.2947,0.575111111
1.0601125,0.350275,0.557275
1.202622222,0.247677778,0.438955556
1.2745,0.0766125,0.223325
1.27115,-0.0791375,0.0790125
1.202888889,-0.090433333,0.010166667
1.0749,-0.054388889,-0.010122222
0.9785125,-0.1711125,0.01935
0.923911111,-0.2623,0.070755556
0.906985714,-0.235542857,0.101442857
0.94691,-0.32366,0.30798
1.1715375,-0.3380125,0.5143125
1.422433333,-0.209266667,0.487966667
1.3382125,-0.124375,0.39605
1.048085714,-0.1407,0.323971429
0.81088,-0.12913,0.30821
0.698222222,-0.084788889,0.285577778
0.70295,-0.0432875,0.2655125
0.733066667,0.007622222,0.300933333
0.7617375,0.0574,0.3544625
0.797444444,0.075822222,0.337166667
0.8236875,0.0437625,0.3029
0.865955556,-0.032822222,0.289888889
0.9183125,-0.0825,0.2650625
1.014522222,-0.104533333,0.245533333
1.11645,-0.08565,0.3060625
1.177277778,-0.084788889,0.362166667
1.183225,-0.116275,0.324775
1.169033333,-0.188777778,0.216344444
1.1687375,-0.2455375,0.1062625
1.165711111,-0.230966667,0.0837
1.0969875,-0.1815,0.1339625
0.996155556,-0.134466667,0.133066667
0.908975,-0.1295625,0.147475
0.948022222,-0.078633333,0.199511111
1.1025625,-0.0051875,0.2359125
1.182677778,0.047111111,0.310744444
1.0896,0.0756375,0.376325
0.891933333,0.0591,0.406988889
0.8052625,0.0349375,0.335725
0.808844444,-0.005044444,0.174255556
0.842088889,-0.035566667,0.027366667
0.8424875,-0.001525,-5.00E-05
0.8249,0.0406,0.1031625
0.8004375,0.0803,0.2313625
0.79634,0.0884,0.29083
0.8371875,0.12745,0.3060625
0.9279125,0.200375,0.38065
1.0694,0.186555556,0.416522222
1.134771429,0.0937,0.342571429
1.06374,-0.11277,0.13665
0.9280625,-0.244825,-0.0167875
0.873177778,-0.153433333,-0.064233333
0.869625,-0.0984875,-0.0399625
0.9239,-0.146766667,0.021922222
0.9288125,-0.256275,0.1068125
0.863588889,-0.335911111,0.2363
0.886725,-0.2548,0.3060375
1.021544444,-0.110522222,0.404366667
1.164044444,0.020744444,0.556011111
1.270225,0.0995625,0.5583125
1.0854,0.015844444,0.507133333
0.8029,-0.0539375,0.4440875
0.659022222,-0.052544444,0.379522222
0.64055,-0.0061625,0.2694125
0.692825,0.0401,0.191475
0.782922222,0.077922222,0.168744444
0.9438625,0.1487375,0.316275
1.117033333,0.163811111,0.486166667
1.3431,0.0676125,0.6115125
1.424866667,0.004622222,0.6146
1.2399,-0.0184375,0.4818875
1.147877778,-0.034155556,0.172288889
1.047025,-0.1101875,0.05355
1.232855556,-0.192511111,0.014044444
1.626225,-0.1119375,-0.2080875
1.727411111,-0.024822222,-0.111644444
1.232825,0.16195,0.899775
0.816155556,0.272566667,1.053811111
0.8237125,0.0176625,0.53475
0.962744444,-0.267533333,0.070544444
1.243275,-0.257075,-0.204825
1.293866667,-0.084711111,-0.2787
1.1418125,0.0413125,-0.2077875
0.9058,-0.007644444,0.153066667
0.7166,-0.039575,0.5536
0.683166667,-0.0318,0.446555556
0.7947875,-0.0372,0.227075
0.873177778,-0.046022222,0.125766667
0.9078625,-0.0237875,0.13795
0.904722222,0.040477778,0.183555556
0.9002,0.1291625,0.2457875
0.878366667,0.166,0.293711111
0.84195,0.1533,0.3090375
0.847922222,0.107722222,0.267877778
0.881475,0.0460375,0.219375
0.951722222,0.005422222,0.210966667
1.0465125,-0.0311,0.165275
