acc_x,acc_y,acc_z
1.0655625,0.1044,0.182375
1.06488,0.08643,0.12868
1.04155,0.0592,0.08935
1.0567,0.045555556,0.081066667
1.1021125,0.0164375,0.0906625
1.110422222,-0.039988889,0.114766667
1.1291375,-0.078425,0.17945
1.133133333,-0.098944444,0.225377778
1.0959625,-0.1125875,0.2318875
1.046277778,-0.139944444,0.202411111
0.982142857,-0.178185714,0.195471429
0.90226,-0.17717,0.229
0.838825,-0.1508,0.2667375
0.805411111,-0.153588889,0.305766667
0.824625,-0.162025,0.377525
0.9009,-0.1292625,0.439275
0.953444444,-0.065911111,0.427966667
0.967255556,0.004666667,0.404022222
0.9601375,-0.03545,0.29535
0.9345,-0.075366667,0.1901
0.908575,-0.093525,0.162125
0.871877778,-0.092866667,0.206733333
0.8192,-0.0872,0.305975
0.782955556,-0.076755556,0.37
0.782775,-0.061775,0.4345125
0.810166667,-0.033444444,0.478344444
0.871966667,0.009155556,0.4991
0.9322,0.0394,0.512125
0.9777,0.0621625,0.4817375
0.9994,0.061555556,0.412255556
1.00415,0.048175,0.3531375
1.006022222,0.044211111,0.342655556
0.981475,0.0270875,0.3914625
0.984244444,-0.04,0.407333333
1.0348625,-0.1495625,0.3986875
1.157575,-0.2111625,0.405925
1.24887,-0.16567,0.38954
1.22,-0.084425,0.2892875
1.1444625,-0.10395,0.17935
0.993911111,-0.121022222,0.157888889
0.83895,-0.1031,0.213025
0.698644444,-0.084522222,0.190877778
0.6355875,-0.0778,0.1117125
0.680688889,-0.051066667,0.1006
0.7685,-0.0236875,0.1138125
0.912422222,0.014766667,0.129988889
1.1232125,0.028025,0.1355875
1.3395,0.041944444,0.078877778
1.3628625,0.0491125,0.1057375
1.065311111,-0.005533333,0.260622222
0.7999875,-0.0617,0.4660625
0.666688889,-0.087011111,0.540122222
0.6627,-0.0662625,0.4806125
0.748977778,-0.012955556,0.380944444
0.824325,0.026725,0.2875
0.904344444,0.060166667,0.188233333
0.9771875,0.0889125,0.1344625
1.040866667,0.114344444,0.156766667
1.085275,0.1198375,0.2231625
1.078111111,0.098833333,0.324311111
1.03285,0.064125,0.4085875
0.977133333,0.027566667,0.472355556
0.93695,0.0088,0.5129875
0.950355556,0.013533333,0.526033333
1.00445,0.0442375,0.49985
1.0431,0.0409,0.412014286
1.10166,0.00655,0.28825
1.1747125,-0.0287625,0.1584625
1.253388889,-0.062166667,0.093566667
1.277811111,-0.128544444,0.0633
1.2465625,-0.194725,0.021575
1.122388889,-0.270933333,-0.013844444
0.9187375,-0.341925,0.1126625
0.657366667,-0.3745,0.524111111
0.650675,-0.2554125,0.751925
0.7808125,-0.1127375,0.7547875
0.85861,-0.02057,0.54554
0.96555,0.015925,0.24
0.9633125,0.1242,0.135325
0.8634375,0.1007125,0.0954125
0.865675,0.073125,0.0982875
0.90535,0.08695,0.12803
0.9007625,0.0175,0.21315
0.849555556,-0.043633333,0.347288889
0.771125,-0.0701125,0.492175
0.729175,-0.0747625,0.5762375
0.705011111,-0.062177778,0.540522222
0.774988889,-0.001822222,0.450155556
0.8587875,0.0332125,0.388275
0.97325,0.030125,0.33765
1.111455556,0.048166667,0.309166667
1.170055556,0.046166667,0.294822222
1.197,-0.05635,0.2474
1.244777778,-0.185611111,0.249833333
1.2788625,-0.1807,0.233575
1.2801125,-0.1116375,0.1671
1.322844444,-0.090466667,0.103255556
1.210366667,-0.106244444,0.103877778
1.0015625,-0.075225,0.16055
0.865555556,-0.083844444,0.1496
0.755275,-0.0994,0.103475
0.684733333,-0.122522222,0.043355556
0.696925,-0.114025,0.03065
0.7631,-0.0972375,0.0317875
0.906844444,-0.063166667,0.024044444
1.1031,-0.001866667,0.023788889
1.199325,0.03765,0.0778125
1.1009375,0.0143625,0.1322
0.935022222,-0.034155556,0.174433333
0.853422222,0.002866667,0.238988889
0.8571625,0.0633625,0.2731625
0.869375,0.0781375,0.2680125
0.881422222,0.082877778,0.222866667
0.924344444,0.089677778,0.145488889
0.9737,0.0897125,0.0961375
1.0126,0.096255556,0.084133333
1.0205125,0.0729,0.0969125
1.060944444,0.053288889,0.156344444
1.0836375,0.043625,0.2346875
1.0757,0.033288889,0.296388889
1.063266667,0.0285,0.346833333
1.055572727,0.047109091,0.371890909
1.112175,0.0597,0.2850375
1.216411111,0.045944444,0.114733333
1.3086375,0.0606,0.005
1.35925,0.1315125,0.0222625
1.280744444,0.096133333,0.029166667
1.106422222,-0.076355556,-0.044477778
0.9240875,-0.2089125,-0.010775
0.747666667,-0.328055556,0.051188889
0.7423625,-0.32995,0.1457625
0.803088889,-0.272366667,0.293233333
0.84835,-0.2354125,0.4128875
0.955422222,-0.133233333,0.426377778
1.07905,0.0362125,0.3678875
1.117755556,0.172133333,0.261566667
1.0707375,0.2026,0.1277
0.991766667,0.156911111,0.038977778
0.9336,0.110975,0.046825
0.8937,0.097075,0.08865
0.836244444,0.0073,0.123788889
0.809522222,-0.081055556,0.154277778
0.7484875,-0.1247875,0.2202375
0.687455556,-0.159,0.270966667
0.667875,-0.1673875,0.33985
0.7141625,-0.1450625,0.347175
0.788677778,-0.132144444,0.346311111
0.9124,-0.1113375,0.4057875
1.060177778,-0.061477778,0.475377778
1.146122222,0.004888889,0.438755556
