acc_x,acc_y,acc_z
0.736911111,-0.083355556,0.361622222
0.7845375,-0.0466,0.4088
0.892833333,-0.005511111,0.421
0.985555556,0.011266667,0.409822222
1.033275,0.0059875,0.4042125
1.049975,-0.0203375,0.4224375
1.061444444,-0.027755556,0.480577778
1.0849375,-0.006175,0.5223375
1.071444444,0.016688889,0.520066667
1.015033333,0.023633333,0.500755556
0.976625,0.0219875,0.4094125
1.013922222,0.022022222,0.294544444
1.1070625,-0.023075,0.1767125
1.199466667,-0.136455556,0.0946
1.2908125,-0.2359,0.059175
1.405011111,-0.175955556,0.075444444
1.3575,-0.18595,0.193175
1.00065,-0.3000625,0.16295
0.741044444,-0.391577778,0.216666667
0.5641125,-0.4159125,0.3881
0.565622222,-0.356755556,0.491311111
0.71095,-0.2624125,0.48295
0.846844444,-0.135433333,0.377988889
0.950633333,0.043866667,0.254644444
1.0023,0.104614286,0.154414286
1.02066,0.09074,0.09667
0.945525,0.0606125,0.0694875
0.8665,-0.0068,0.0953
0.833733333,-0.075222222,0.180988889
0.819528571,-0.114385714,0.277928571
0.8017,-0.14607,0.37696
0.7829,-0.1456,0.4626875
0.7961625,-0.09615,0.460625
0.812566667,-0.084766667,0.402111111
0.8363,-0.0882125,0.408675
0.921955556,-0.078255556,0.4235
1.0448875,-0.0762625,0.41725
1.141244444,-0.050933333,0.406144444
1.197777778,-0.006011111,0.388977778
1.230455556,-0.031377778,0.303144444
1.23495,-0.184666667,0.245033333
1.28714,-0.31374,0.18554
1.395877778,-0.325755556,0.2332
1.369555556,-0.2411,0.184133333
1.1585375,-0.147575,0.0217375
0.9618625,-0.135225,-0.0086
0.754622222,-0.170411111,0.0558
0.546825,-0.2068,0.0783125
0.385288889,-0.260722222,0.0596
0.546075,-0.2507375,0.0378875
0.789344444,-0.205255556,0.145422222
1.0122875,-0.176375,0.24145
1.248655556,-0.072966667,0.182155556
1.37305,0.0205375,0.033
1.212811111,-0.015311111,-0.051666667
0.9569125,-0.095275,0.0395625
0.830811111,-0.132222222,0.139744444
0.772844444,-0.109555556,0.198311111
0.72415,-0.08435,0.2324375
0.7450625,-0.0376,0.23965
0.788775,0.0103625,0.202025
0.8457,0.018433333,0.151622222
0.958,0.040144444,0.099133333
1.075633333,0.019111111,0.109311111
1.16755,-0.0382375,0.20085
1.229571429,-0.0657,0.286285714
1.293522222,-0.058755556,0.344877778
1.317211111,-0.0163,0.158466667
1.337722222,0.005833333,0.032188889
1.3759,-0.0362375,0.0118875
1.347877778,-0.0622,-0.043033333
1.223244444,-0.121633333,-0.024911111
1.0256875,-0.2254625,0.01385
0.8491625,-0.3664125,0.087425
0.715066667,-0.476922222,0.197544444
0.695933333,-0.451733333,0.30175
0.827845455,-0.294990909,0.372390909
0.9603375,-0.1577625,0.3183
1.040411111,0.008211111,0.219466667
1.035625,0.1939875,0.1339
0.96145,0.211925,0.0833125
0.85648,0.14564,0.07825
0.7726625,0.09315,0.0694125
0.720366667,0.012922222,0.067033333
0.714375,-0.078125,0.12675
0.7436125,-0.12955,0.2083125
0.769566667,-0.144011111,0.308822222
0.81025,-0.1379625,0.388575
0.885744444,-0.106155556,0.428777778
0.940425,-0.0829625,0.4182
0.9942,-0.070088889,0.367133333
1.0635,-0.0500375,0.347875
1.134566667,-0.022511111,0.3614
1.184555556,0.023966667,0.357544444
1.1959,0.0275625,0.3463375
1.1690125,-0.0407875,0.283925
1.122555556,-0.165,0.168144444
1.1198,-0.313,0.067725
1.308388889,-0.288711111,0.1548
1.4075875,-0.1081875,0.13335
1.271888889,-0.0557,-0.043
0.9953125,-0.0945625,-0.1314125
0.751577778,-0.151,-0.076422222
0.566088889,-0.194755556,0.000711111
0.5138625,-0.2726625,0.0375875
0.729528571,-0.249228571,0.072685714
0.86691,-0.18267,0.2233
1.0832375,-0.0569,0.298825
1.197566667,0.011511111,0.213955556
1.1082125,0.0093375,0.0651875
0.943166667,-0.048455556,0.003377778
0.8553375,-0.093,0.0544125
0.8329375,-0.0898,0.1294625
0.84015,-0.05001,0.20478
0.8480875,-0.0164,0.2357625
0.864985714,0.0121,0.223257143
0.88838,0.04437,0.18523
0.921925,0.074475,0.1395125
0.980466667,0.080377778,0.0916
1.05825,0.0515625,0.0717625
1.1283125,0.01035,0.1321625
1.176944444,0.017455556,0.218811111
1.2125,0.06695,0.289625
1.20974,0.09606,0.2293
1.2261625,0.062375,0.133775
1.24382,0.01674,0.04966
1.266933333,-0.0338,-0.036458333
1.303377778,-0.130633333,-0.041844444
1.334175,-0.202325,-0.022125
1.093625,-0.3125875,-0.0087625
0.8617,-0.4494,0.043375
0.681044444,-0.542,0.152011111
0.634033333,-0.479655556,0.304722222
0.781866667,-0.310844444,0.4063
0.9177625,-0.204875,0.384325
1.024475,-0.0263,0.304325
1.069666667,0.210988889,0.201277778
0.9844125,0.224525,0.1234625
0.900766667,0.156077778,0.074177778
