acc_x,acc_y,acc_z
0.9931125,0.037025,0.1681625
0.9914,0.033633333,0.1668
0.990075,0.0407,0.165716667
0.98735,0.0380125,0.167875
0.984522222,0.038677778,0.164655556
0.983677778,0.041633333,0.165588889
0.9882375,0.037075,0.164825
0.991471429,0.038042857,0.168942857
0.994144444,0.037255556,0.167666667
0.996211111,0.039144444,0.170477778
0.995511111,0.041966667,0.171422222
0.994614286,0.043957143,0.172042857
0.99692,0.03462,0.17009
0.991025,0.035675,0.167275
0.985088889,0.046222222,0.162722222
0.9858375,0.04145,0.1622
0.9898375,0.0265625,0.16085
0.989875,0.032075,0.1598
0.98531,0.04201,0.1611
0.988544444,0.041444444,0.159955556
0.99185,0.0376125,0.16155
0.993483333,0.036283333,0.161466667
0.992209091,0.036545455,0.164436364
0.9921125,0.0390625,0.1657
0.993444444,0.0416,0.165088889
0.9948625,0.0363875,0.166275
0.991122222,0.035055556,0.165322222
0.9885125,0.0380875,0.162875
0.989788889,0.040333333,0.162922222
0.99115,0.032375,0.1639
0.990811111,0.032011111,0.160655556
0.9874875,0.0419375,0.162225
0.989725,0.043175,0.161475
0.990866667,0.030888889,0.162555556
0.993333333,0.036688889,0.157488889
0.989775,0.0379125,0.1590875
0.986266667,0.0438,0.158333333
0.989988889,0.035366667,0.1612
0.9922125,0.0353375,0.15885
0.995175,0.0418875,0.1606125
0.993522222,0.035222222,0.163577778
0.9934,0.040425,0.159775
0.994611111,0.041877778,0.165244444
0.99,0.0308125,0.162725
0.988944444,0.038533333,0.158566667
0.990075,0.0407,0.1604375
0.9896375,0.045325,0.15825
0.993711111,0.034777778,0.161188889
0.994611111,0.032477778,0.160433333
0.9919,0.0389125,0.1592875
0.988877778,0.048244444,0.160222222
0.99245,0.0368625,0.1621625
0.993944444,0.030955556,0.160333333
0.9928,0.038375,0.159475
0.991166667,0.042888889,0.157788889
0.99075,0.0385,0.157
0.990988889,0.036266667,0.158111111
0.9892875,0.0286,0.15685
0.986,0.0379375,0.1532
0.987955556,0.049377778,0.158222222
0.9913125,0.0366875,0.1620875
0.994777778,0.031844444,0.161944444
0.993866667,0.038166667,0.159966667
0.99225,0.0439,0.1629625
0.988955556,0.040511111,0.161555556
0.99195,0.041125,0.1585875
0.9965,0.041555556,0.161066667
0.993925,0.03525,0.1621625
0.988433333,0.038944444,0.160644444
0.98715,0.043925,0.1591875
0.992911111,0.040055556,0.162566667
0.99435,0.035925,0.1635375
0.99255,0.0374,0.163175
0.989488889,0.044177778,0.163755556
0.993022222,0.039711111,0.165122222
0.9928,0.0350625,0.164525
0.9887,0.044611111,0.163322222
0.9888,0.04095,0.1649875
0.9937,0.0379,0.1637
0.99195,0.03515,0.1628125
0.993322222,0.039188889,0.163755556
0.99245,0.0422375,0.164075
0.988511111,0.0332,0.162566667
0.9832875,0.0441,0.1603875
0.987011111,0.048933333,0.159977778
0.9917875,0.0280375,0.1606375
0.990877778,0.034288889,0.161344444
0.98525,0.046725,0.1633
0.986266667,0.0464,0.1656
0.9928,0.0352625,0.1686125
0.994411111,0.0334,0.167122222
0.9900875,0.046275,0.1690875
0.990988889,0.044611111,0.173355556
0.9939375,0.0343875,0.172
0.992833333,0.035322222,0.171422222
0.9900125,0.045225,0.1736625
0.9904,0.043066667,0.170844444
0.990125,0.0381,0.172425
0.9911,0.041222222,0.169733333
0.9928375,0.04345,0.1683625
0.9924,0.0468375,0.1702125
0.992711111,0.042088889,0.17
0.992077778,0.0417,0.171411111
0.990975,0.0476625,0.1703
0.988444444,0.0398,0.168666667
0.98635,0.0441625,0.170275
0.991077778,0.044755556,0.171555556
0.9927375,0.0333625,0.1701375
0.991366667,0.048611111,0.170066667
0.989475,0.047275,0.1740375
0.991444444,0.034933333,0.1735
0.9914125,0.04135,0.170575
0.9892,0.04435,0.17385
0.987,0.043255556,0.1735
0.9897625,0.04245,0.1714125
0.989044444,0.040011111,0.169266667
0.9896625,0.044325,0.17145
0.9920375,0.0408375,0.1706125
0.99186,0.03752,0.16941
0.988725,0.045275,0.1694
0.9884875,0.045525,0.1686
0.9894,0.0431,0.167822222
0.991242857,0.038314286,0.166028571
0.98782,0.04424,0.16737
0.9867625,0.0516,0.1671125
0.991366667,0.0425,0.169377778
0.9935625,0.0389625,0.1688125
0.992642857,0.0404,0.171985714
0.99032,0.04487,0.1724
0.990566667,0.046622222,0.171922222
0.9909875,0.04365,0.17145
0.993144444,0.045411111,0.171366667
0.9936375,0.03885,0.1714375
0.9925375,0.0419625,0.1697875
0.990033333,0.046688889,0.168122222
0.990022222,0.042777778,0.169888889
0.9913,0.044088889,0.166
0.9928875,0.044975,0.165275
0.9943875,0.04375,0.1647375
0.9965125,0.0408,0.166375
0.99007,0.04593,0.16299
0.9866,0.04735,0.1602125
0.9856375,0.04205,0.1609375
0.988722222,0.0354,0.160433333
0.987788889,0.039866667,0.160677778
0.9879875,0.0473625,0.162975
0.9920375,0.04375,0.164425
0.9930375,0.038575,0.1659
0.9914,0.04012,0.16528
0.9895625,0.0431,0.1658875
0.992033333,0.040611111,0.166655556
0.9912,0.035385714,0.165542857
0.989188889,0.040422222,0.1635
0.989288889,0.045133333,0.162322222
0.9915,0.0415,0.161725
0.990155556,0.038377778,0.161822222
0.9875375,0.043,0.162125
0.9875875,0.044175,0.16035
0.990788889,0.0414,0.162066667
0.99125,0.0399,0.1642625
0.994188889,0.040422222,0.166166667
0.995888889,0.0389,0.163422222
0.992916667,0.045366667,0.161566667
0.984736364,0.048954545,0.162663636
0.9870125,0.041625,0.161125
0.990677778,0.034322222,0.164544444
0.9911375,0.041875,0.1638875
0.99115,0.047575,0.163825
0.990333333,0.040922222,0.162422222
0.9917,0.042522222,0.161655556
0.9946625,0.0418875,0.163425
0.995122222,0.038755556,0.164355556
0.994142857,0.044657143,0.163357143
0.99507,0.05147,0.16271
0.993775,0.0458875,0.1639
0.993633333,0.041733333,0.1635
0.99485,0.035625,0.164275
0.991833333,0.039083333,0.162466667
0.98875,0.040908333,0.160975
0.9834625,0.0451,0.1594625
0.985025,0.0412875,0.160325
0.987844444,0.033466667,0.160666667
0.995155556,0.040655556,0.161166667
0.992025,0.0438625,0.1616125
0.9924375,0.050125,0.1619125
0.994333333,0.044144444,0.162966667
0.991977778,0.038033333,0.161388889
0.9908875,0.0479125,0.161025
0.9953875,0.0378125,0.16565
0.992111111,0.040911111,0.161522222
0.987455556,0.039177778,0.161822222
0.9868625,0.0423625,0.16055
0.989511111,0.040066667,0.160244444
0.9898125,0.0328375,0.16185
0.9865,0.04555,0.160375
0.990255556,0.047744444,0.161155556
0.992922222,0.037722222,0.160188889
0.992671429,0.036457143,0.161957143
0.9872,0.04272,0.1628
0.9900375,0.042575,0.165025
0.992166667,0.040411111,0.164022222
0.9943,0.04275,0.1640875
0.99315,0.04065,0.1618
0.989611111,0.0424,0.159355556
0.987977778,0.0432,0.157344444
0.9874625,0.0384,0.1585375
0.988622222,0.045711111,0.160933333
0.9898875,0.0495875,0.1628125
0.994525,0.0417375,0.165975
0.995644444,0.039766667,0.167066667
0.994955556,0.048766667,0.167177778
0.99255,0.04075,0.1679625
0.992533333,0.041033333,0.166488889
0.9868,0.041925,0.1678
0.9860375,0.044725,0.166125
0.987011111,0.038833333,0.165444444
0.9922,0.0410125,0.1635125
0.990766667,0.045,0.162277778
0.987644444,0.043855556,0.1634
0.988057143,0.041742857,0.166085714
0.99129,0.04389,0.16377
0.9915625,0.047175,0.168025
0.9911625,0.0440875,0.168725
0.993311111,0.042011111,0.1685
0.992933333,0.044255556,0.167255556
0.9900125,0.0463,0.169425
0.9874125,0.041875,0.170725
0.990444444,0.0433,0.170766667
0.9944875,0.040675,0.16995
0.993266667,0.043833333,0.170922222
0.991675,0.0485,0.1712875
0.992744444,0.045455556,0.168933333
0.9908,0.0425875,0.16835
0.9894,0.0447125,0.168175
0.990411111,0.049533333,0.166833333
0.987966667,0.039466667,0.168155556
0.98735,0.0446125,0.1655375
0.9884375,0.047875,0.167425
0.98979,0.04607,0.16683
0.988225,0.0390125,0.1667
0.9899125,0.04545,0.1663125
0.991177778,0.046833333,0.166755556
0.991285714,0.041014286,0.168685714
0.99075,0.04328,0.16638
0.99055,0.0469625,0.1675
0.989755556,0.046422222,0.167522222
0.9901625,0.0441375,0.1681625
0.9897875,0.0412875,0.1710375
0.991011111,0.044833333,0.170511111
0.9915125,0.0404,0.17185
0.989944444,0.045988889,0.169266667
0.992055556,0.045933333,0.169277778
0.992688889,0.035866667,0.172466667
0.9888625,0.0461625,0.16755
0.986775,0.0466625,0.1664625
0.987344444,0.045222222,0.1679
0.9921,0.0425,0.166177778
0.99145,0.0411625,0.1678375
0.989625,0.05265,0.1637375
0.99055,0.04625,0.16545
0.993166667,0.045133333,0.164455556
0.9908125,0.0490875,0.165625
0.9927375,0.04005,0.1680875
0.99106,0.04833,0.16628
0.9885625,0.0459,0.1657875
0.9878375,0.043075,0.1667625
0.9915,0.04486,0.16733
0.9902875,0.0421125,0.168575
0.9891125,0.0444875,0.1657125
0.991388889,0.045833333,0.167888889
0.9887875,0.046025,0.16745
0.989233333,0.047244444,0.165522222
0.9907,0.046025,0.165525
0.9926375,0.0417,0.163875
0.993077778,0.041566667,0.1641
0.988222222,0.046666667,0.164222222
0.9878875,0.0491875,0.165625
0.9909875,0.04465,0.1649125
0.993,0.044155556,0.165788889
0.991488889,0.045711111,0.166911111
0.9920375,0.049075,0.1652125
0.9922,0.040877778,0.162966667
0.990185714,0.0488,0.161485714
0.9872,0.048766667,0.161622222
0.987622222,0.050088889,0.161333333
0.9929,0.046177778,0.164755556
0.994075,0.0444,0.164025
0.995225,0.04355,0.1668
0.992166667,0.047366667,0.163911111
0.9907875,0.0505125,0.1643875
0.98957,0.04201,0.16687
0.9911125,0.0441125,0.1678
0.990425,0.0454375,0.1652
0.989533333,0.044511111,0.1639
0.9883,0.0411,0.162
0.9883,0.048177778,0.161722222
0.9907,0.0430125,0.1614
0.9896125,0.0423375,0.159925
0.988455556,0.050177778,0.160066667
0.985077778,0.048222222,0.160066667
0.988625,0.044025,0.15975
0.990866667,0.044922222,0.161766667
0.9916375,0.0514125,0.165475
0.993325,0.04875,0.164875
0.99391,0.04495,0.16677
0.99115,0.0485875,0.1673375
0.9888375,0.05145,0.16665
0.9908875,0.049375,0.166875
0.99008,0.04664,0.16392
0.9848125,0.051,0.163025
0.98155,0.052325,0.1647125
0.986211111,0.053288889,0.163266667
0.992625,0.04785,0.1649
0.9977,0.049355556,0.168311111
0.9963875,0.060225,0.1689125
0.989925,0.0641125,0.167325
0.986688889,0.058722222,0.170233333
